N,P,K,temperature,humidity,ph,rainfall,label,NPK_ratio,NP_ratio,NK_ratio,PK_ratio,nutrient_sum,nutrient_balance,nutrient_dominance,temp_humidity_index,heat_stress_index,water_stress_index,moisture_availability,evapotranspiration,ph_deviation_neutral,acidic_soil,alkaline_soil,climate_zone,rainfall_category,N_category,P_category,K_category,tropical_suitability,temperate_suitability,arid_suitability
126,31,49,28.38987478,86.51006678,7.04032623,54.30660782,watermelon,1.5555555555555556,3.9375,2.52,0.62,206,50.46120622154541,0.6086956521739131,24.560099630936378,3.829775149063621,1.9128864864968596,46.98068269103471,7.052134726877921,0.040326229999999796,0,0,temperate,low,high,low,medium,0,0,1
118,14,54,28.69674395,92.21883342,6.748302815,46.06193778,watermelon,1.710144927536232,7.866666666666666,2.1454545454545455,0.2545454545454545,186,52.459508194416,0.6310160427807486,26.463802500214424,2.232941449785573,1.6051276709391278,42.477781671362244,4.847693252616723,0.25169718500000027,0,0,temperate,low,high,low,medium,0,0,1
89,20,47,27.28933921,85.47312299,7.148443305,48.47833278,watermelon,1.3088235294117647,4.238095238095238,1.8541666666666667,0.4166666666666667,156,34.77067730142742,0.5668789808917197,23.325050466121592,3.9642887438784076,1.7764568209931384,41.43594500055088,8.177444471675182,0.1484433049999998,0,0,temperate,low,high,low,medium,0,0,1
109,22,53,28.03650914,84.40179813,7.08234935,56.47941847,watermelon,1.4342105263157894,4.739130434782608,2.0185185185185186,0.4074074074074074,184,44.09459528483432,0.5891891891891892,23.6633178470418,4.3731912929582,2.0144953919894464,47.66964476204734,7.7429821542534025,0.08234935000000032,0,0,temperate,low,high,low,medium,0,0,1
100,11,54,26.89697399,93.74686352,6.650933031,43.52897517,watermelon,1.5151515151515151,8.333333333333334,1.8181818181818181,0.2,165,44.50842616853577,0.6024096385542169,25.215069497415197,1.6819044925848001,1.6183595666257327,40.80704894427459,3.863873399307508,0.3490669689999999,0,0,temperate,low,high,low,medium,0,0,1
95,10,54,27.73472336,87.64562694,7.129503325,42.10681516,watermelon,1.4615384615384615,8.636363636363637,1.7272727272727273,0.18181818181818182,159,42.50882261366456,0.59375,24.308272168946633,3.4264511910533666,1.5181984912360054,36.90478213144896,8.137521629297614,0.12950332499999995,0,0,temperate,low,high,low,medium,0,0,1
116,9,53,28.52990316,94.48325495,7.087868518,57.40847165,watermelon,1.8412698412698412,11.6,2.1481481481481484,0.16666666666666666,178,53.780417749710104,0.6480446927374302,26.95598113965091,1.5739220203490927,2.0122210484923357,54.241392631967976,2.7416197907945747,0.08786851799999962,0,0,temperate,low,high,low,medium,0,0,1
112,20,50,25.75202663,85.72279068,7.123188518,51.75212401,watermelon,1.5774647887323943,5.333333333333333,2.196078431372549,0.39215686274509803,182,46.91836882643442,0.6120218579234973,22.075355883892758,3.676670746107241,2.009633057373085,44.36336493754633,7.104386180162967,0.12318851800000008,0,0,temperate,low,high,low,medium,0,0,1
110,24,49,26.4048348,86.89182009,6.392434919,57.05709413,watermelon,1.4864864864864864,4.4,2.2,0.48,183,44.23799272118933,0.5978260869565217,22.94364154947771,3.4611932505222898,2.1608578338842706,49.57794758002156,6.066192650183409,0.6075650809999997,1,0,temperate,low,high,low,medium,0,0,1
94,29,48,27.94241245,92.0228515,6.484287513,58.48160844,watermelon,1.205128205128205,3.1333333333333333,1.9183673469387754,0.5918367346938775,171,33.421549934136806,0.5465116279069767,25.713404714381014,2.2290077356189877,2.0929334052543487,53.81644368955267,3.8114679043170785,0.515712487,1,0,temperate,low,high,low,medium,0,0,1
93,11,52,28.69237588,92.03979185,6.591659115,55.74073582,watermelon,1.453125,7.75,1.7547169811320755,0.20754716981132076,156,41.0,0.5923566878980892,26.408403036771606,2.283972843228394,1.942701993488592,51.30365722438639,4.097493170172497,0.4083408850000003,0,0,temperate,low,high,low,medium,0,0,1
111,32,55,26.91716716,84.28901371,7.068021753,55.49541453,watermelon,1.2613636363636365,3.3636363636363638,1.9821428571428572,0.5714285714285714,198,40.63249930782009,0.5577889447236181,22.688214717836022,4.2289524421639815,2.0617108108043563,46.77653756161303,7.6203637327150195,0.06802175300000002,0,0,temperate,low,high,low,medium,0,0,1
107,29,53,27.0497468,87.31163341,6.410788369,49.29456609,watermelon,1.2891566265060241,3.566666666666667,1.9814814814814814,0.5370370370370371,189,39.949968710876355,0.5631578947368421,23.61757576434921,3.4321710356507946,1.822367006037927,43.03989083555097,6.962574798578159,0.5892116310000004,1,0,temperate,low,high,low,medium,0,0,1
106,29,51,28.05546396,84.94633387,6.276629109,49.08553937,watermelon,1.308641975308642,3.533333333333333,2.0384615384615383,0.5576923076923077,186,39.66106403010388,0.5668449197860963,23.832088084239125,4.223375875760876,1.749589293550218,41.6963661551305,8.60411422583269,0.7233708910000001,1,0,temperate,low,high,low,medium,0,0,1
99,20,46,26.66539789,84.64838335,6.480286486,50.55710813,watermelon,1.4776119402985075,4.714285714285714,2.106382978723404,0.425531914893617,165,40.26164427839479,0.5963855421686747,22.571828227730013,4.093569662269988,1.8959817640283485,42.79577470055642,8.096922101920839,0.5197135140000002,1,0,temperate,low,high,low,medium,0,0,1
104,16,47,28.05184317,85.06059822,6.512501798,54.65423596,watermelon,1.625,6.117647058823529,2.1666666666666665,0.3333333333333333,167,44.63556130859489,0.6190476190476191,23.861065612138212,4.190777557861788,1.9483295849325826,46.489220060146366,7.6678000968285565,0.48749820200000027,0,0,temperate,low,high,low,medium,0,0,1
91,27,50,28.69080437,91.58086296,7.079482511,51.70497792,watermelon,1.1666666666666667,3.25,1.7843137254901962,0.5294117647058824,168,32.41913015489465,0.5384615384615384,26.275286232211393,2.4155181377886072,1.8021445914588696,47.35186497241346,4.671732268266303,0.07948251100000014,0,0,temperate,low,high,low,medium,0,0,1
91,29,52,26.01528419,91.84779505,6.256435911,48.11248366,watermelon,1.1097560975609757,3.033333333333333,1.7169811320754718,0.5471698113207547,172,31.342197327777345,0.5260115606936416,23.894464904506254,2.120819285493747,1.8493929687108295,44.190255385501544,4.4080436596894375,0.7435640890000004,1,0,temperate,low,high,low,medium,0,0,1
119,32,47,25.99142354,92.44768413,6.693862726,51.26046418,watermelon,1.4875,3.606060606060606,2.4791666666666665,0.6666666666666666,198,46.50806381693394,0.5979899497487438,24.028469135149663,1.962954404850336,1.9722068743603722,47.38911200869819,3.8293730582646783,0.3061372740000001,0,0,temperate,low,high,low,medium,0,0,1
127,25,52,26.14008856,90.65600013,6.879169245,48.58241822,watermelon,1.6282051282051282,4.884615384615385,2.3962264150943398,0.4716981132075472,204,52.848841046895245,0.6195121951219512,23.69755871893571,2.4425298410642857,1.8585406896570975,44.042877124680345,5.027600375929343,0.12083075500000007,0,0,temperate,low,high,low,medium,0,0,1
129,24,46,27.46236362,93.13334394,6.297552546,54.22722466,watermelon,1.8169014084507042,5.16,2.74468085106383,0.5106382978723404,199,55.37448269133838,0.645,25.576617564268034,1.8857460557319647,1.9746015095549883,50.5036276517143,3.4774895222011253,0.7024474539999996,1,0,temperate,low,high,low,medium,0,0,1
100,11,53,26.83349929,87.63541984,6.59720587,56.39962921,watermelon,1.5384615384615385,8.333333333333334,1.8518518518518519,0.2037037037037037,164,44.523402086243735,0.6060606060606061,23.515649760554915,3.3178495294450814,2.101836536504889,49.42605184638677,5.882750606553289,0.4027941300000002,0,0,temperate,low,high,low,medium,0,0,1
90,10,56,26.63134261,90.16412037,6.293447017,51.70699144,watermelon,1.3432835820895523,8.181818181818182,1.5789473684210527,0.17543859649122806,156,40.149719799769464,0.5732484076433121,24.011915807027503,2.6194268029724985,1.9415841025072524,46.6211540016672,5.0659044938092,0.7065529829999999,1,0,temperate,low,high,low,medium,0,0,1
110,17,55,27.2090393,87.06055889,7.033852189,56.34144589,watermelon,1.5068493150684932,6.111111111111111,1.9642857142857142,0.30357142857142855,182,46.75824347998258,0.6010928961748634,23.688341683179743,3.5206976168202573,2.0706885409952713,49.05117767854094,6.248859185641068,0.03385218900000009,0,0,temperate,low,high,low,medium,0,0,1
110,21,56,26.07716492,91.48325844,6.645044757,44.63907691,watermelon,1.4102564102564104,5.0,1.9298245614035088,0.3684210526315789,187,44.83674088661366,0.5851063829787234,23.85624017758862,2.220924742411381,1.7118071326750652,40.837282094805666,4.975292716937549,0.35495524300000003,0,0,temperate,low,high,low,medium,0,0,1
120,10,54,28.34757902,93.02100242,6.502918389,46.06382209,watermelon,1.8461538461538463,10.909090909090908,2.1818181818181817,0.18181818181818182,184,55.36545252531883,0.6486486486486487,26.369202166205614,1.978376853794387,1.6249649417151533,42.8490290610834,4.294860400270331,0.4970816109999996,0,0,temperate,low,high,low,medium,0,0,1
116,14,50,27.64027116,93.45505811,6.957847786,45.24690619,watermelon,1.7846153846153847,7.733333333333333,2.2745098039215685,0.27450980392156865,180,51.73006862551025,0.6408839779005525,25.83123147433957,1.80903968566043,1.6369921238500613,42.285522472841684,3.9981511179216165,0.04215221399999969,0,0,temperate,low,high,low,medium,0,0,1
124,15,47,26.12504147,93.86638295,6.821862192,40.32161859,watermelon,1.9682539682539681,7.75,2.5833333333333335,0.3125,186,56.02677931132576,0.6631016042780749,24.522631472076508,1.6024099979234903,1.543408787936366,37.84844491732779,3.9740716120976782,0.1781378079999998,0,0,temperate,low,high,low,medium,0,0,1
93,29,53,26.07793556,85.31405589,6.309083267,44.20899581,watermelon,1.1204819277108433,3.1,1.7222222222222223,0.5370370370370371,175,32.331615074619044,0.5284090909090909,22.248144518616588,3.829791041383414,1.6952644011365139,37.71648739375116,8.662922491709532,0.6909167329999999,1,0,temperate,low,high,low,medium,0,0,1
129,11,48,25.94517246,87.18872297,6.853483636,54.7657624,watermelon,2.15,10.75,2.63265306122449,0.22448979591836735,188,60.35174672976196,0.6825396825396826,22.621264540238133,3.3239079197618655,2.110826685944488,47.74956886134442,6.0693173510205085,0.146516364,0,0,temperate,low,high,low,medium,0,0,1
100,16,47,26.36970562,89.77435094,6.534260794,48.31219031,watermelon,1.5625,5.882352941176471,2.0833333333333335,0.3333333333333333,163,42.477444995354105,0.6097560975609756,23.673232065143708,2.6964735548562957,1.8321095808273948,43.371955275700074,5.5813523203028135,0.4657392060000003,0,0,temperate,low,high,low,medium,0,0,1
98,26,53,26.6395881,90.41322072,6.40381981,53.14626213,watermelon,1.225,3.6296296296296298,1.8148148148148149,0.48148148148148145,177,36.373066958946424,0.550561797752809,24.085709587751854,2.553878512248146,1.9950106559643088,48.051247284026665,4.80537748073638,0.5961801900000001,1,0,temperate,low,high,low,medium,0,0,1
122,23,47,27.19794506,85.17729138,6.474979288,49.52320689,watermelon,1.7183098591549295,5.083333333333333,2.5416666666666665,0.4791666666666667,192,51.64300533470143,0.6321243523316062,23.166472913128516,4.031472146871484,1.8208436990643733,42.18252623341554,8.140571663353937,0.5250207119999999,1,0,temperate,low,high,low,medium,0,0,1
106,26,51,28.09850751,90.45315186,6.972990614,58.97878791,watermelon,1.358974358974359,3.925925925925926,2.0384615384615383,0.5,183,40.92676385936225,0.5760869565217391,25.415985668413803,2.682521841586194,2.099000734790273,53.34817259341962,4.548282419231213,0.02700938599999958,0,0,temperate,low,high,low,medium,0,0,1
126,34,51,26.64432609,91.56811559,6.947315301,46.59207341,watermelon,1.4651162790697674,3.6,2.423076923076923,0.6538461538461539,211,48.95235779136009,0.5943396226415094,24.39770731226773,2.2466187777322713,1.748667737086684,42.663483635846454,4.821890534818059,0.05268469900000028,0,0,temperate,low,high,low,medium,0,0,1
99,18,53,26.58672707,93.66477353,6.583614185,59.67927244,watermelon,1.375,5.2105263157894735,1.8333333333333333,0.3333333333333333,170,40.62429486567531,0.5789473684210527,24.902397699154704,1.6843293708452938,2.244701737181522,55.898455375277706,2.8223021192804842,0.41638581499999994,0,0,temperate,low,high,low,medium,0,0,1
113,27,48,28.87087745,91.03571732,6.973547172,42.91292205,watermelon,1.486842105263158,4.035714285714286,2.306122448979592,0.5510204081632653,188,44.83674088661366,0.5978835978835979,26.282810383185623,2.5880670668143746,1.4863740156259089,39.06608641118995,6.030973756107514,0.02645282800000004,0,0,temperate,low,high,low,medium,0,0,1
90,20,46,28.78766249,90.56697539,6.929292202,59.75980023,watermelon,1.3432835820895523,4.285714285714286,1.9148936170212767,0.425531914893617,156,35.38361202590826,0.5732484076433121,26.07211520267456,2.71554728732544,2.075882341984481,54.12264356741726,4.544103689895216,0.07070779799999993,0,0,temperate,low,high,low,medium,0,0,1
97,9,48,27.67528781,91.00841443,6.862111985,41.16554802,watermelon,1.6724137931034482,9.7,1.9795918367346939,0.1836734693877551,154,44.09459528483433,0.6258064516129033,25.18684062482007,2.4884471851799286,1.4874478741690096,37.464112544422264,6.044975239904333,0.1378880149999997,0,0,temperate,low,high,low,medium,0,0,1
101,11,46,28.57550302,85.1985698,7.152979429,51.51033554,watermelon,1.7413793103448276,8.416666666666666,2.148936170212766,0.23404255319148937,158,45.36885862938733,0.6352201257861635,24.345919886195805,4.229583133804192,1.802604682197472,43.886069179261106,8.211134890627411,0.15297942900000017,0,0,temperate,low,high,low,medium,0,0,1
90,22,51,28.29100838,84.96531054,6.702324316,47.81847573,watermelon,1.2162162162162162,3.9130434782608696,1.7307692307692308,0.4230769230769231,163,34.122328955294556,0.5487804878048781,24.037543124964426,4.253465255035576,1.6902358193709601,40.629116399489035,8.895024757903498,0.29767568399999966,0,0,temperate,low,high,low,medium,0,0,1
120,9,56,28.12328401,88.64602863,6.716283325,50.78669728,watermelon,1.8181818181818181,12.0,2.1052631578947367,0.15789473684210525,185,55.71654452075553,0.6451612903225806,24.93017439520081,3.1931096147991864,1.805859417482731,45.02039021106023,6.287295267882374,0.283716675,0,0,temperate,low,high,low,medium,0,0,1
117,27,52,28.72271708,88.04291962,6.289695811,40.228644,watermelon,1.4625,4.178571428571429,2.207547169811321,0.5094339622641509,196,46.45786621588784,0.5939086294416244,25.288318711424413,3.4343983685755872,1.4005862985717228,35.418472701135954,8.537196452795145,0.7103041890000004,1,0,temperate,low,high,low,medium,0,0,1
122,34,51,27.86244924,88.18555652,6.465808564,43.87712348,watermelon,1.4186046511627908,3.4857142857142858,2.3461538461538463,0.6538461538461539,207,46.67976006793523,0.5865384615384616,24.57065592239651,3.291793317603488,1.5747762553842162,38.69328552580559,7.502299732807115,0.5341914360000004,1,0,temperate,low,high,low,medium,0,0,1
92,14,54,26.67504392,89.25842476,6.380996547,48.75859458,watermelon,1.3333333333333333,6.133333333333334,1.6727272727272726,0.2545454545454545,160,39.0042732701602,0.5714285714285714,23.809724007030155,2.8653199129698463,1.8278730759068231,43.52115345722274,5.876543279500421,0.6190034530000004,1,0,temperate,low,high,low,medium,0,0,1
110,15,52,27.29288549,88.45557253,6.995796642,44.2068997,watermelon,1.6176470588235294,6.875,2.0754716981132075,0.2830188679245283,177,47.885279575251516,0.6179775280898876,24.142078120136794,3.1508073698632044,1.6197224626980986,39.10346622739785,7.127410859493511,0.004203357999999824,0,0,temperate,low,high,low,medium,0,0,1
123,25,56,27.22490784,92.33619276,6.666938944,57.51549686,watermelon,1.5,4.730769230769231,2.1578947368421053,0.43859649122807015,204,50.08991914547278,0.6,25.138443381874755,2.086464458125247,2.112605750514085,53.10762004752135,3.6276561484011265,0.333061056,0,0,temperate,low,high,low,medium,0,0,1
108,10,46,27.95470138,90.8783336,6.181004886,40.71210074,watermelon,1.894736842105263,9.818181818181818,2.297872340425532,0.2127659574468085,164,49.57149718672348,0.6545454545454545,25.404766777000205,2.549934602999795,1.4563597080356292,36.998478726065265,6.2633333987957585,0.8189951139999998,1,0,temperate,low,high,low,medium,0,0,1
101,24,56,26.86207986,91.90309968,6.785425,59.26519444,watermelon,1.2469135802469136,4.04,1.7719298245614035,0.42105263157894735,181,38.68246803570492,0.554945054945055,24.687084029857004,2.1749958301429966,2.2062772037339924,54.46655072173901,3.669937896424113,0.21457499999999996,0,0,temperate,low,high,low,medium,0,0,1
101,11,49,28.11447075,90.96412033,7.165204091,54.38748495,watermelon,1.6557377049180328,8.416666666666666,2.02,0.22,161,45.1811169996198,0.6234567901234568,25.57408100317265,2.5403897468273464,1.934501468429741,49.473097254378644,4.670908664305402,0.16520409099999966,0,0,temperate,low,high,low,medium,0,0,1
100,28,56,28.10955921,87.24654247,6.44685918,46.76837499,watermelon,1.1764705882352942,3.4482758620689653,1.7543859649122806,0.49122807017543857,184,36.29508690350986,0.5405405405405406,24.524618514282448,3.584940695717555,1.6637889851137226,40.8037901481792,7.665309509864489,0.5531408200000003,1,0,temperate,low,high,low,medium,0,0,1
119,25,55,28.60849186,92.21551664,6.949963771,47.46447019,watermelon,1.4691358024691359,4.576923076923077,2.125,0.44642857142857145,199,48.01388688008224,0.595,26.38146857161135,2.2270232883886534,1.6591042415753543,43.7696064061473,4.691979662838102,0.05003622899999982,0,0,temperate,low,high,low,medium,0,0,1
